ID,CPU_Frequency_GHz,CPU_Cores,CPU_Brand,CPU_Generation,RAM_GB,Storage_GB,Storage_Type,GPU_Type,GPU_Model,GPU_Memory_GB,WIFI,WIFI_Standard,Bluetooth,Bluetooth_Version,Computer_Type,Operating_System,USB_3_Ports,USB_C_Ports,USB_2_Ports,Ethernet_Speed,Brand,Model,Purchase_Date,Age_Days,Condition,Price_USD,Power_Consumption_W,Weight_kg,Screen_Size_inch,Case_Type
PC-0872,2.21,4.0,Intel Core i5,7.0,512.0,256.0,HDD,Integrated,AMD Radeon Graphics,Shared,True,802.11ax,True,4.2,Desktop,Ubuntu 22.04,2.0,1.0,2.0,1Gbps,Dell,Vostro 6644,2025-12-08,67.0,New,3801.0,329.0,,,Small Form Factor
PC-0873,3.74,8.0,AMD Ryzen 5,11.0,256.0,256.0,HDD,Dedicated,AMD Radeon RX 7900,8,False,,False,,Desktop,Windows 10,5.0,2.0,,1Gbps,HP,ThinkPad 3981,2024-05-09,645.0,Like New,2482.0,371.0,,,Mid Tower
PC-0874,2.78,12.0,AMD Ryzen 9,9.0,32.0,2000.0,HDD,None,,,False,,False,,Laptop,Linux Server,7.0,1.0,0.0,1Gbps,ASUS,ThinkPad 8088,2022-07-19,1305.0,Like New,2010.0,146.0,,13.3,
PC-0875,1.2,10.0,Intel Core i9,12.0,128.0,128.0,HDD,Dedicated,NVIDIA GTX 1650,4,True,802.11ax,True,5.1,Laptop,Windows 11,5.0,0.0,0.0,1Gbps,Samsung,Vostro 1907,2023-04-15,1035.0,New,1818.0,315.0,3.3,14.0,
PC-0876,1.74,8.0,Intel Core i7,,32.0,512.0,SSD,Integrated,Intel UHD,Shared,True,802.11ac,True,5.1,Workstation,Windows 10,6.0,1.0,5.0,1Gbps,HP,Inspiron 9488,2025-03-28,322.0,New,1187.0,111.0,,,Mini Tower
PC-0877,4.04,8.0,AMD Ryzen 9,8.0,32.0,256.0,SSD,Integrated,Intel UHD,2GB,True,802.11ac,False,,Desktop,Windows Server,4.0,0.0,5.0,1Gbps,Acer,ThinkPad 5982,2025-06-18,240.0,Fair,1564.0,109.0,,,Mini Tower
PC-0878,3.8,,AMD Ryzen 5,8.0,16.0,4000.0,SSD,Integrated,AMD Radeon Graphics,Shared,True,802.11ax,True,5.0,Desktop,Ubuntu 22.04,4.0,0.0,0.0,1Gbps,Apple,ThinkPad 3653,2023-05-03,1017.0,Good,1965.0,138.0,,,Small Form Factor
PC-0879,1.21,4.0,Intel Core i9,12.0,32.0,1000.0,SSD,Integrated,Intel Iris Xe,Shared,True,802.11ac,True,4.0,Workstation,macOS Monterey,4.0,0.0,3.0,10Gbps,HP,MacBook 4694,2023-02-25,1084.0,Good,1209.0,96.0,,,Mid Tower
PC-0880,2.01,8.0,AMD Ryzen 3,9.0,16.0,256.0,NVMe,Dedicated,NVIDIA RTX 3060,12,True,802.11ac,True,4.0,Desktop,Ubuntu 20.04,4.0,3.0,,1Gbps,Apple,MacBook 9501,2024-05-04,650.0,Poor,1206.0,251.0,,,Mid Tower
PC-0881,2.05,8.0,Intel Core i5,12.0,16.0,1000.0,HDD,Dedicated,NVIDIA GTX 1650,4,True,802.11ax,True,4.0,All-in-One,Debian,7.0,1.0,0.0,1Gbps,HP,ZBook 2292,2024-07-31,562.0,New,1461.0,258.0,,14.0,
PC-0882,3.85,12.0,AMD Ryzen 5,8.0,256.0,2000.0,SSD,Dedicated,NVIDIA GTX 1650,6,True,802.11n,True,5.2,Desktop,Windows 10,1.0,3.0,5.0,2.5Gbps,Acer,ZBook 4216,2025-09-01,165.0,Like New,2749.0,408.0,,,Mini Tower
PC-0883,1.18,8.0,Intel Core i7,9.0,16.0,8000.0,NVMe,Dedicated,AMD Radeon RX 6600,6,True,802.11ac,False,,Desktop,Windows 11,1.0,3.0,5.0,1Gbps,Dell,Vostro 5496,2023-11-05,831.0,Fair,2473.0,328.0,,,Small Form Factor
PC-0884,1.53,10.0,AMD EPYC,10.0,8.0,256.0,HDD,Integrated,AMD Radeon Graphics,4GB,False,,False,,Gaming PC,Windows 11,6.0,1.0,3.0,100Mbps,MSI,ThinkPad 5961,2025-08-08,189.0,Good,1172.0,107.0,,,Mini Tower
PC-0885,4.38,4.0,AMD Ryzen 3,13.0,8.0,4000.0,HDD,Integrated,AMD Radeon Graphics,4GB,True,802.11ax,True,5.0,Laptop,Windows 10,5.0,0.0,0.0,1Gbps,HP,Vostro 2530,2025-11-13,92.0,Poor,2133.0,114.0,3.3,14.0,
PC-0886,1.83,6.0,AMD Ryzen 3,13.0,512.0,4000.0,NVMe,Dedicated,NVIDIA RTX 3060,12,False,,True,5.2,Workstation,macOS Monterey,3.0,3.0,3.0,2.5Gbps,Microsoft,Vostro 3762,2025-04-30,289.0,Poor,3778.0,526.0,,,Mini Tower
PC-0887,3.78,2.0,AMD Ryzen 5,8.0,32.0,4000.0,SSD,Integrated,Intel UHD,2GB,True,802.11ax,False,,Desktop,Windows 11,7.0,3.0,0.0,2.5Gbps,Samsung,ThinkPad 3804,2023-02-10,1099.0,New,1582.0,116.0,,,Small Form Factor
PC-0888,2.08,4.0,Intel Xeon,9.0,32.0,1000.0,SSD,Integrated,AMD Radeon Graphics,2GB,True,802.11ac,True,5.0,Laptop,Windows 11,7.0,2.0,1.0,10Gbps,Lenovo,MacBook 1674,2022-02-22,1452.0,Poor,1077.0,96.0,2.2,13.3,
PC-0889,1.51,10.0,AMD Ryzen 7,8.0,128.0,1000.0,HDD,Integrated,Intel UHD,2GB,True,802.11n,True,5.0,Workstation,Windows 10,0.0,1.0,4.0,1Gbps,Apple,XPS 2330,2022-04-06,1409.0,Poor,2111.0,174.0,,,Small Form Factor
PC-0890,2.1,64.0,AMD Ryzen 3,10.0,128.0,512.0,SSD,Integrated,Intel UHD,Shared,True,802.11ac,True,5.1,Laptop,macOS Monterey,2.0,3.0,0.0,2.5Gbps,HP,XPS 5336,2023-03-04,1077.0,Like New,5071.0,439.0,1.3,15.6,
PC-0891,4.06,2.0,AMD Ryzen 7,10.0,16.0,2000.0,SSD,Integrated,Intel Iris Xe,Shared,True,802.11ac,True,5.2,Server,Debian,3.0,1.0,4.0,100Mbps,MSI,EliteBook 7825,2025-08-22,175.0,Poor,1324.0,188.0,,,
PC-0892,4.61,6.0,AMD Ryzen 5,13.0,64.0,1000.0,HDD,Dedicated,NVIDIA A6000,4,True,802.11n,True,5.0,Laptop,Windows 11,1.0,1.0,0.0,1Gbps,Lenovo,XPS 9159,2024-10-27,474.0,New,1455.0,272.0,3.0,15.6,
PC-0893,4.5,12.0,AMD Ryzen 3,13.0,128.0,1000.0,SSD,Dedicated,AMD Radeon RX 7900,8,False,,True,4.2,Laptop,Ubuntu 20.04,1.0,3.0,1.0,10Gbps,MSI,Vostro 5745,2022-04-30,1385.0,Good,2351.0,334.0,2.5,17.3,
PC-0894,2.73,4.0,Intel Core i5,9.0,64.0,512.0,HDD,Integrated,AMD Radeon Graphics,2GB,True,802.11ax,True,5.1,Laptop,Windows 10,1.0,1.0,5.0,1Gbps,Dell,ZBook 8912,2025-05-19,,Like New,1195.0,107.0,2.9,15.6,
PC-0895,3.84,8.0,AMD Ryzen 3,10.0,16.0,2000.0,SSD,Integrated,AMD Radeon Graphics,Shared,True,802.11ac,False,,Laptop,Ubuntu 22.04,3.0,0.0,4.0,100Mbps,Dell,EliteBook 7653,2025-01-02,,New,1780.0,,2.2,15.6,
PC-0896,1.94,10.0,Intel Core i5,13.0,256.0,2000.0,HDD,Dedicated,AMD Radeon RX 7900,6,False,,True,5.0,Desktop,Windows 10,7.0,3.0,3.0,1Gbps,Lenovo,ZBook 8430,2022-12-23,1148.0,Good,2780.0,398.0,,,Mini Tower
PC-0897,2.3,8.0,Intel Xeon,12.0,32.0,256.0,HDD,Integrated,Intel UHD,Shared,True,802.11ac,True,5.0,Laptop,Windows 11,1.0,3.0,0.0,2.5Gbps,Dell,Inspiron 1981,2024-03-21,694.0,Like New,1298.0,109.0,1.5,27.0,
PC-0898,4.77,4.0,Intel Core i7,6.0,16.0,2000.0,HDD,Integrated,AMD Radeon Graphics,Shared,True,802.11ac,True,5.1,Laptop,Ubuntu 22.04,3.0,3.0,5.0,100Mbps,ASUS,ThinkPad 8202,2025-02-02,376.0,Good,1724.0,98.0,1.1,15.6,
PC-0899,1.15,6.0,AMD EPYC,9.0,32.0,1000.0,HDD,Integrated,AMD Radeon Graphics,2GB,True,802.11ax,True,5.0,Laptop,Windows Server,1.0,2.0,0.0,1Gbps,Dell,ROG 8933,2022-03-30,1416.0,Good,1177.0,106.0,2.4,15.6,
PC-0900,1.45,10.0,AMD Ryzen 3,10.0,4.0,2000.0,NVMe,Integrated,Intel UHD,4GB,False,,True,5.1,Server,Windows 11,4.0,2.0,3.0,100Mbps,Custom Built,Predator 4342,2025-08-15,182.0,Like New,,222.0,,,
PC-0901,1.95,8.0,AMD Ryzen 5,8.0,8.0,512.0,HDD,Dedicated,NVIDIA GTX 1650,24,True,802.11ac,True,5.1,Laptop,macOS Ventura,7.0,2.0,1.0,1Gbps,MSI,MacBook 3353,2026-01-08,36.0,New,1213.0,249.0,1.4,27.0,
PC-0902,1.21,2.0,AMD Ryzen 3,8.0,128.0,512.0,SSD,Dedicated,NVIDIA RTX 3060,12,True,802.11n,True,5.2,Mini PC,Ubuntu 22.04,4.0,2.0,2.0,10Gbps,HP,MacBook 6231,2022-09-26,1236.0,Good,1272.0,279.0,,,
PC-0903,1.84,10.0,Intel Core i5,6.0,4.0,4000.0,HDD,Integrated,Intel UHD,Shared,True,802.11n,True,5.2,Desktop,Windows Server,0.0,3.0,0.0,100Mbps,Apple,MacBook 7532,2025-10-02,134.0,Fair,2147.0,142.0,,,Small Form Factor
PC-0904,3.49,2.0,Intel Core i9,11.0,32.0,512.0,SSD,Integrated,Intel UHD,Shared,False,,False,,Laptop,Windows 11,7.0,0.0,3.0,None,Apple,ThinkPad 7070,2023-10-02,865.0,Good,932.0,81.0,1.5,27.0,
PC-0905,2.83,10.0,Intel Core i3,9.0,32.0,2000.0,NVMe,Integrated,Intel UHD,Shared,True,802.11ac,True,5.1,Server,Windows 11,1.0,1.0,2.0,1Gbps,MSI,Vostro 2739,2023-08-04,924.0,Good,1931.0,236.0,,,
PC-0906,,4.0,AMD Ryzen 5,7.0,8.0,512.0,HDD,Integrated,Intel UHD,2GB,False,,True,5.1,Laptop,Fedora,6.0,1.0,0.0,1Gbps,Lenovo,MacBook 4960,2024-03-25,690.0,Good,1051.0,79.0,2.1,15.6,
PC-0907,4.45,24.0,Intel Core i9,8.0,1024.0,1000.0,SSHD,None,,,True,802.11ac,True,5.3,Laptop,Windows 10,0.0,3.0,4.0,1Gbps,Dell,Predator 3007,2024-10-10,491.0,Like New,6693.0,692.0,2.1,16.0,
PC-0908,2.5,6.0,AMD Ryzen 7,12.0,16.0,512.0,HDD,Dedicated,NVIDIA RTX 4080,24,True,802.11ac,True,5.0,Desktop,Windows 10,3.0,0.0,5.0,1Gbps,HP,ZBook 8366,2023-10-26,841.0,Good,1077.0,243.0,,,Mini Tower
PC-0909,2.16,4.0,Intel Core i5,12.0,16.0,1000.0,NVMe,Dedicated,NVIDIA RTX 4080,12,True,802.11ac,False,,Laptop,Windows 10,0.0,1.0,5.0,10Gbps,Apple,EliteBook 3308,2023-06-01,988.0,Poor,1206.0,238.0,1.7,15.6,
PC-0910,2.66,4.0,Intel Core i5,10.0,16.0,,SSD,Dedicated,NVIDIA RTX 4080,8,True,802.11n,False,,Desktop,Debian,1.0,0.0,3.0,1Gbps,Microsoft,Inspiron 1829,2022-02-12,1462.0,Good,1157.0,233.0,,,Mini Tower
PC-0911,3.52,4.0,Intel Core i9,10.0,16.0,128.0,NVMe,Dedicated,NVIDIA RTX 4080,4,False,,True,5.0,Gaming PC,Windows 10,3.0,3.0,4.0,1Gbps,Custom Built,ZBook 7293,2023-10-28,839.0,Like New,934.0,229.0,,,Full Tower
PC-0912,2.2,12.0,Intel Xeon,14.0,4.0,512.0,SSD,Dedicated,AMD Radeon RX 7900,16,True,802.11ac,True,5.2,Laptop,Fedora,6.0,2.0,1.0,1Gbps,HP,ROG 5067,2023-03-11,1070.0,Good,1207.0,267.0,1.3,16.0,
PC-0913,3.66,64.0,AMD Ryzen 7,8.0,64.0,128.0,SSD,Integrated,Intel UHD,2GB,True,802.11ac,True,5.1,All-in-One,Windows 11,3.0,0.0,2.0,1Gbps,MSI,ThinkPad 6364,2024-04-16,668.0,Good,4272.0,403.0,,24.0,
PC-0914,,6.0,Intel Core i9,8.0,1024.0,8000.0,HDD,Integrated,Intel UHD,Shared,True,802.11n,True,4.0,Workstation,Windows 10,4.0,1.0,3.0,None,Microsoft,MacBook 4110,2022-03-21,1425.0,Good,7642.0,672.0,,,Full Tower
PC-0915,3.36,6.0,AMD Ryzen 3,9.0,16.0,8000.0,HDD,Dedicated,NVIDIA GTX 1650,16,True,802.11n,True,5.3,Laptop,Windows 11,3.0,1.0,0.0,1Gbps,Dell,ThinkPad 9163,2023-04-30,1020.0,Good,2990.0,318.0,3.4,14.0,
PC-0916,2.89,10.0,Intel Core i3,8.0,64.0,512.0,NVMe,Integrated,Intel Iris Xe,2GB,True,802.11n,True,4.0,Laptop,Windows 10,3.0,1.0,5.0,10Gbps,MSI,Vostro 8648,2024-12-08,432.0,Good,1598.0,137.0,1.3,17.3,
PC-0917,2.31,16.0,AMD EPYC,9.0,64.0,2000.0,SSD,None,,,True,802.11n,False,,Server,Ubuntu 22.04,0.0,2.0,0.0,1Gbps,Apple,Predator 6055,2022-02-22,1452.0,Like New,2348.0,282.0,,,
PC-0918,4.99,8.0,AMD Ryzen 5,13.0,128.0,512.0,SSD,Dedicated,NVIDIA GTX 1650,12,True,802.11ac,True,5.2,All-in-One,macOS Monterey,6.0,0.0,2.0,1Gbps,Acer,Predator 1379,2024-01-27,748.0,Like New,2223.0,309.0,,16.0,
PC-0919,4.23,6.0,Intel Core i7,11.0,32.0,1000.0,NVMe,None,,,True,802.11n,True,5.2,Desktop,Windows 11,5.0,0.0,4.0,None,ASUS,Inspiron 7442,2023-11-08,828.0,Fair,1522.0,106.0,,,Mid Tower
PC-0920,1.67,6.0,AMD Ryzen 5,10.0,16.0,2000.0,SSD,Integrated,Intel Iris Xe,Shared,True,802.11ac,True,5.3,Laptop,Windows 10,3.0,1.0,4.0,1Gbps,Microsoft,Vostro 8491,2024-09-14,517.0,Like New,1474.0,108.0,1.9,14.0,
PC-0921,4.66,8.0,Intel Core i5,,16.0,4000.0,SSHD,Dedicated,NVIDIA RTX 4080,4,True,802.11n,True,4.0,Laptop,macOS Monterey,2.0,0.0,3.0,1Gbps,HP,EliteBook 4524,2024-11-08,462.0,Poor,1995.0,288.0,1.8,17.3,
PC-0922,3.1,2.0,AMD EPYC,6.0,64.0,512.0,NVMe,Integrated,Intel UHD,Shared,True,802.11ax,True,5.1,Desktop,Debian,5.0,1.0,3.0,1Gbps,Samsung,MacBook 1797,2023-06-23,966.0,New,1107.0,97.0,,,Mini Tower
PC-0923,4.77,8.0,Intel Core i5,8.0,128.0,2000.0,SSD,None,,,True,802.11ax,True,5.0,Laptop,macOS Monterey,4.0,0.0,4.0,1Gbps,HP,XPS 5609,2025-08-16,181.0,Like New,2534.0,174.0,3.2,15.6,
PC-0924,4.38,6.0,AMD Ryzen 5,10.0,16.0,512.0,NVMe,Integrated,Intel Iris Xe,Shared,True,802.11n,True,5.0,All-in-One,Debian,6.0,2.0,3.0,100Mbps,Apple,Predator 8710,2025-09-21,145.0,Good,1222.0,93.0,,13.3,
PC-0925,2.84,10.0,Intel Core i5,11.0,32.0,8000.0,HDD,Dedicated,NVIDIA GTX 1650,6,False,,True,4.0,Laptop,Windows 10,6.0,2.0,4.0,2.5Gbps,Microsoft,ZBook 9793,2022-08-04,1289.0,Fair,2575.0,346.0,2.0,27.0,
PC-0926,1.19,2.0,AMD Ryzen 7,6.0,256.0,128.0,HDD,Dedicated,NVIDIA GTX 1650,6,True,802.11ac,False,,Workstation,Fedora,7.0,3.0,2.0,1Gbps,MSI,XPS 2761,2024-02-09,735.0,Good,2165.0,339.0,,,Mini Tower
PC-0927,2.2,8.0,AMD Ryzen 7,10.0,128.0,1000.0,SSD,Integrated,Intel UHD,Shared,False,,True,5.1,Laptop,Windows 11,4.0,3.0,3.0,1Gbps,Lenovo,ROG 3194,2025-01-03,,New,1929.0,164.0,1.3,15.6,
PC-0928,3.32,6.0,AMD Ryzen 5,11.0,1024.0,1000.0,HDD,Integrated,Intel UHD,2GB,False,,True,5.0,Laptop,Windows 10,3.0,3.0,4.0,10Gbps,ASUS,ZBook 6992,2023-11-23,813.0,Like New,6477.0,602.0,1.0,15.6,
PC-0929,3.7,8.0,AMD Ryzen 5,11.0,128.0,1000.0,NVMe,None,,,True,802.11n,True,4.2,Desktop,Debian,0.0,0.0,3.0,None,Dell,ROG 6995,2023-06-20,969.0,Good,2174.0,164.0,,,Full Tower
PC-0930,2.16,2.0,AMD Ryzen 9,11.0,32.0,256.0,NVMe,Integrated,Intel Iris Xe,Shared,True,802.11ac,False,,Workstation,Windows Server,5.0,2.0,0.0,2.5Gbps,HP,XPS 7563,2023-07-04,955.0,Like New,847.0,79.0,,,Small Form Factor
PC-0931,1.67,8.0,Intel Core i3,9.0,32.0,4000.0,SSD,Dedicated,NVIDIA GTX 1650,24,False,,True,5.1,All-in-One,macOS Monterey,7.0,2.0,5.0,1Gbps,MSI,XPS 4189,2024-10-17,484.0,Like New,2185.0,296.0,,17.3,
PC-0932,4.52,8.0,Intel Core i7,7.0,64.0,256.0,SSD,Integrated,Intel UHD,Shared,True,802.11a/b/g,True,5.2,Workstation,Windows 10,4.0,2.0,0.0,1Gbps,ASUS,MacBook 5728,2024-10-19,482.0,Good,1434.0,125.0,,,Mid Tower
PC-0933,5.14,8.0,Intel Core i5,10.0,8.0,1000.0,SSHD,Dedicated,NVIDIA GTX 1650,12,True,802.11ac,False,,Desktop,Windows 11,4.0,1.0,1.0,1Gbps,Apple,Inspiron 7329,2022-09-01,1261.0,Good,1610.0,254.0,,,Full Tower
PC-0934,3.26,8.0,AMD EPYC,7.0,32.0,256.0,SSD,Dedicated,NVIDIA RTX 4080,48,True,802.11ac,True,5.2,Desktop,Windows 11,2.0,0.0,4.0,1Gbps,Acer,Vostro 8378,2025-03-11,339.0,Like New,1442.0,259.0,,,Mini Tower
PC-0935,1.8,8.0,Intel Core i9,13.0,64.0,512.0,SSD,Integrated,AMD Radeon Graphics,Shared,True,802.11ax,True,5.3,Desktop,Fedora,3.0,0.0,1.0,None,Lenovo,Vostro 5582,2025-05-21,268.0,New,1392.0,127.0,,,Full Tower
PC-0936,2.22,12.0,AMD Ryzen 7,10.0,16.0,1000.0,SSD,Integrated,Intel UHD,Shared,True,802.11n,True,5.0,Laptop,Windows 10,7.0,3.0,4.0,2.5Gbps,Dell,Inspiron 3108,2025-05-23,266.0,Like New,1619.0,128.0,2.8,27.0,
PC-0937,1.18,4.0,AMD Ryzen 5,9.0,128.0,512.0,NVMe,Dedicated,NVIDIA GTX 1650,6,True,802.11ax,False,,Server,Debian,5.0,1.0,5.0,2.5Gbps,Apple,Inspiron 7453,2024-09-03,528.0,New,1626.0,389.0,,,
PC-0938,4.85,12.0,Intel Core i5,12.0,32.0,256.0,SSD,Integrated,Intel UHD,Shared,True,802.11ax,True,5.3,Desktop,Windows 11,4.0,1.0,3.0,1Gbps,Custom Built,MacBook 6555,2023-01-24,1116.0,Good,1832.0,129.0,,,Mini Tower
PC-0939,1.58,6.0,Intel Core i5,10.0,512.0,256.0,NVMe,Integrated,Intel UHD,Shared,True,802.11n,True,5.3,Server,Debian,6.0,2.0,4.0,2.5Gbps,Custom Built,Vostro 6990,2022-08-21,1272.0,Fair,3380.0,439.0,,,
PC-0940,3.46,2.0,Intel Core i7,9.0,4.0,512.0,NVMe,Dedicated,NVIDIA A6000,12,True,802.11ac,True,5.0,Laptop,Windows Server,4.0,3.0,0.0,10Gbps,Lenovo,ThinkPad 4261,2023-04-07,1043.0,New,965.0,217.0,2.8,21.5,
PC-0941,2.22,2.0,Intel Core i9,12.0,16.0,2000.0,SSD,Integrated,AMD Radeon Graphics,Shared,True,802.11n,False,,Workstation,Windows 11,4.0,0.0,3.0,1Gbps,Dell,Vostro 7576,2023-09-25,872.0,New,1317.0,88.0,,,Mid Tower
PC-0942,3.37,4.0,Intel Core i5,12.0,64.0,4000.0,SSD,Integrated,Intel UHD,Shared,True,802.11ac,True,4.2,Gaming PC,Windows 11,4.0,1.0,5.0,1Gbps,Acer,Vostro 1659,2022-04-01,1414.0,New,2061.0,142.0,,,Mid Tower
PC-0943,3.77,10.0,Intel Core i3,11.0,16.0,128.0,NVMe,Dedicated,NVIDIA GTX 1650,6,False,,True,5.0,Desktop,Debian,7.0,2.0,0.0,None,MSI,XPS 1637,2022-04-03,1412.0,Fair,1433.0,259.0,,,Small Form Factor
PC-0944,4.5,10.0,AMD Ryzen 9,6.0,64.0,512.0,SSD,Integrated,AMD Radeon Graphics,4GB,True,802.11ac,False,,Mini PC,Ubuntu 20.04,0.0,0.0,3.0,2.5Gbps,HP,ThinkPad 6456,2023-08-02,926.0,New,1760.0,137.0,,,
PC-0945,1.95,10.0,AMD EPYC,10.0,128.0,256.0,NVMe,Integrated,Intel UHD,Shared,True,802.11ac,True,5.0,Desktop,macOS Monterey,1.0,2.0,4.0,2.5Gbps,Apple,Predator 9508,2023-01-21,1119.0,Poor,1612.0,167.0,,,Mid Tower
PC-0946,1.15,8.0,Intel Core i7,12.0,8.0,128.0,NVMe,Integrated,Intel UHD,Shared,True,802.11ac,False,,Laptop,Ubuntu 22.04,2.0,0.0,4.0,None,Microsoft,Predator 3440,2024-12-10,430.0,Like New,826.0,95.0,2.0,15.6,
PC-0947,1.66,6.0,Intel Core i7,8.0,32.0,1000.0,SSD,Dedicated,NVIDIA RTX 3060,6,True,802.11ax,False,,All-in-One,Windows 10,6.0,2.0,0.0,1Gbps,ASUS,Vostro 3290,2023-12-11,795.0,Like New,1359.0,256.0,,,
PC-0948,4.79,4.0,Intel Core i3,8.0,32.0,1000.0,NVMe,Dedicated,NVIDIA RTX 3060,8,True,802.11n,False,,Mini PC,Debian,0.0,0.0,2.0,10Gbps,Lenovo,MacBook 6218,2023-07-18,941.0,New,1473.0,246.0,,,
PC-0949,4.68,4.0,AMD Ryzen 5,13.0,32.0,256.0,NVMe,Dedicated,NVIDIA RTX 3060,4,False,,True,5.1,Laptop,Windows 10,2.0,3.0,4.0,100Mbps,Acer,ThinkPad 7438,2023-03-20,1061.0,Good,1112.0,239.0,1.3,14.0,
PC-0950,3.55,6.0,AMD Ryzen 9,6.0,512.0,256.0,NVMe,Integrated,Intel UHD,4GB,True,802.11ax,True,5.1,Laptop,Windows Server,4.0,0.0,2.0,1Gbps,HP,ZBook 6511,2022-03-29,1417.0,Good,4167.0,339.0,1.9,15.6,
PC-0951,3.56,2.0,Intel Core i5,11.0,128.0,128.0,SSD,Integrated,Intel UHD,2GB,False,,False,,Workstation,Windows 11,7.0,0.0,3.0,1Gbps,HP,Vostro 9351,2022-07-09,1315.0,Good,1502.0,125.0,,,Mid Tower
PC-0952,3.83,4.0,Intel Core i5,10.0,64.0,2000.0,HDD,Integrated,AMD Radeon Graphics,4GB,True,802.11n,False,,Server,macOS Ventura,2.0,0.0,2.0,1Gbps,Custom Built,Vostro 9025,2025-04-16,303.0,Like New,1837.0,222.0,,,
PC-0953,,8.0,AMD Ryzen 7,10.0,64.0,8000.0,SSD,Integrated,Intel Iris Xe,Shared,True,802.11ax,True,5.2,Desktop,Windows 11,3.0,2.0,0.0,None,HP,ZBook 8780,2025-01-08,401.0,Like New,2661.0,202.0,,,Full Tower
PC-0954,4.85,10.0,AMD Ryzen 5,6.0,32.0,256.0,SSD,Dedicated,AMD Radeon RX 7900,4,True,802.11ac,False,,Server,Windows 11,3.0,1.0,1.0,1Gbps,Lenovo,XPS 7035,2023-11-13,823.0,Like New,1777.0,369.0,,,
PC-0955,2.82,64.0,Intel Core i3,12.0,512.0,256.0,SSD,Integrated,Intel UHD,4GB,False,,True,5.1,Laptop,Windows 11,1.0,0.0,1.0,1Gbps,ASUS,MacBook 2795,2025-03-06,344.0,Like New,6903.0,629.0,2.5,24.0,
PC-0956,2.67,24.0,AMD Ryzen 5,9.0,64.0,4000.0,NVMe,Integrated,Intel Iris Xe,4GB,True,802.11n,True,4.2,Laptop,macOS Ventura,1.0,0.0,0.0,2.5Gbps,Custom Built,ROG 6040,2023-10-04,863.0,Like New,3277.0,242.0,2.8,16.0,
PC-0957,3.23,8.0,Intel Core i7,10.0,64.0,4000.0,SSD,Integrated,Intel Iris Xe,2GB,True,802.11ax,True,5.3,Laptop,Ubuntu 20.04,2.0,3.0,1.0,1Gbps,Samsung,XPS 8775,2024-09-13,518.0,Good,1981.0,162.0,1.2,13.3,
PC-0958,1.29,6.0,Intel Core i7,11.0,256.0,512.0,SSD,Dedicated,AMD Radeon RX 6600,16,False,,False,,Laptop,Fedora,0.0,0.0,0.0,1Gbps,Dell,ZBook 4728,2022-04-14,1401.0,Like New,2100.0,363.0,2.4,13.3,
PC-0959,1.78,,AMD Ryzen 7,11.0,16.0,128.0,HDD,Dedicated,NVIDIA RTX 3060,24,True,802.11ac,True,5.0,Mini PC,Windows 11,0.0,3.0,4.0,1Gbps,Acer,XPS 8871,2025-09-01,165.0,Like New,998.0,249.0,,,
PC-0960,4.13,10.0,AMD Ryzen 7,14.0,128.0,128.0,NVMe,Dedicated,AMD Radeon RX 6600,16,True,802.11ac,True,5.3,Laptop,macOS Monterey,4.0,0.0,2.0,100Mbps,Apple,ThinkPad 9589,2023-04-13,1037.0,Like New,2267.0,315.0,1.7,24.0,
PC-0961,1.44,4.0,Intel Core i9,10.0,16.0,1000.0,SSD,Dedicated,NVIDIA RTX 4080,8,False,,False,,Gaming PC,macOS Ventura,0.0,2.0,1.0,10Gbps,Apple,ROG 3421,2026-01-19,25.0,New,883.0,238.0,,,Mid Tower
PC-0962,3.57,6.0,Intel Xeon,9.0,16.0,512.0,HDD,Integrated,Intel UHD,4GB,True,802.11ac,True,4.2,Desktop,Windows 10,1.0,1.0,4.0,2.5Gbps,Acer,EliteBook 1517,2022-12-24,1147.0,Good,1306.0,93.0,,,Mini Tower
PC-0963,2.11,12.0,Intel Core i9,14.0,,128.0,HDD,Integrated,Intel Iris Xe,Shared,True,802.11ac,True,5.3,Workstation,Windows 11,0.0,1.0,1.0,1Gbps,HP,Inspiron 4125,2025-10-07,129.0,Like New,1142.0,119.0,,,Mid Tower
PC-0964,2.7,6.0,AMD Ryzen 7,11.0,1024.0,1000.0,NVMe,Integrated,Intel UHD,2GB,True,802.11ac,True,4.0,Server,Windows 11,4.0,1.0,3.0,1Gbps,Microsoft,XPS 8225,2023-11-19,817.0,New,5972.0,702.0,,,
PC-0965,2.28,8.0,AMD Ryzen 3,9.0,256.0,128.0,SSD,Dedicated,AMD Radeon RX 6600,16,True,802.11ax,True,4.2,Workstation,Windows 11,3.0,2.0,0.0,1Gbps,Acer,MacBook 7861,2023-05-02,1018.0,Poor,2272.0,369.0,,,Full Tower
PC-0966,2.56,8.0,AMD Ryzen 9,7.0,64.0,2000.0,HDD,Dedicated,NVIDIA RTX 4080,8,True,802.11n,True,4.0,Laptop,Windows 11,0.0,3.0,0.0,1Gbps,Lenovo,ThinkPad 7765,2024-06-28,595.0,Like New,1948.0,292.0,2.5,17.3,
