"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3291278,"No",35.19,589,45,0,0,0.2,180,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"ATLKNO423",1,1,302,48,44,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3291286,"No",121.22,616,47,0,155,0.8,670,64.8,4.7,4.7,15,8,0,115.2,1.3,3,46,25,9.7,0,2.7,10,1,1,"MIAFTL954",1,1,302,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"Unknown","No","6-VeryLow","Other","Other","Unknown"
3291306,"Yes",35.33,934,45,0.25,0,0,-387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"ATLDTN706",1,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291318,"Yes",47.09,325,45,0,0,0,-53,-8.1,15,14.7,20,2.3,0,27.4,19.3,0,39.7,25.7,29.7,0,0,8,1,1,"OKCMAN785",2,2,41,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"60","No","2-High","Rural","Other","Unknown"
3291326,"No",63.39,401,89,0.5,0,0,350,21.6,0.7,12.3,24.3,0,0,63.7,16,2,98.7,41.3,13,0,1,12,1,1,"MIAMIA305",2,2,34,52,18,"Yes","Yes","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"150","No","1-Highest","Other","Other","Unknown"
3291330,"No",45.09,562,45,2.23,22,0,87,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"OHICIN513",1,1,302,68,68,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",1,"6","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3291338,"Yes",10,62,10,0,0,0,-47,0,0.7,0,1.3,0,0,6.6,3.3,0.7,2.7,10.3,0.7,0,0.3,12,2,2,"DETTOL419",2,2,289,50,84,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"10","No","5-Low","Other","Other","Unknown"
3291346,"No",144.28,881,81,3.22,191,0,-225,-30.6,6.7,20.7,33,2.7,0.3,289.9,45.7,27,150.3,119.7,27.7,0,1,8,2,2,"OHICIN513",2,2,79,22,0,"Yes","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","3-Good","Other","Professional","No"
3291354,"Yes",90.67,1584,51,0,183,0,414,84,9,1.7,100,3.7,0,30.4,11.7,0,101.7,59.3,31.3,0,0,12,1,1,"BOSBOS617",2,2,347,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"30","No","3-Good","Other","Other","Unknown"
3291358,"No",37.62,1090,45,0,12,0,114,-4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"HARNEW203",1,1,409,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3291370,"Yes",12.84,226,10,0,0,2.8,-53,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,"BOSMAN603",1,1,348,68,0,"No","No","Yes","Yes","No","Unknown","Yes","Yes","No","No","Yes","No",0,0,"No","No",0,"4","Yes",0,"Unknown","No","2-High","Other","Other","No"
3291386,"Yes",81.91,339,40,0.25,6,0.7,-57,-41.9,3.3,0.3,18,6,0,70.4,13.3,3.7,73,19.7,3.7,0,0,14,1,1,"PITMON412",1,1,409,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3291398,"No",35.06,363,30,3.46,26,0,53,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"NYCBRO917",1,1,348,40,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","No"
3291402,"No",39.28,190,45,0,1,0,42,0.9,3.7,0.7,28.7,0.7,0.7,23.4,3.3,0,44,29.7,4.3,0,0,12,1,1,"NYCNEW908",2,2,78,34,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,"4","No",0,"80","No","2-High","Suburban","Other","No"
3291406,"No",45.2,251,40,0.99,39,0.4,-101,-15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"CHILAG630",1,1,240,30,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"6","No",0,"Unknown","No","3-Good","Suburban","Professional","No"
3291410,"Yes",60.28,334,70,0,0,0.3,-64,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"BOSNSH603",1,1,409,46,44,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","4-Medium","Other","Professional","Yes"
3291418,"No",34.99,61,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"NYCBRO917",1,1,409,32,30,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291422,"No",31.04,372,40,0.5,0,0.6,-45,-1,3,3.3,15.3,0,0,32.3,19.3,6.3,30.3,39.7,6.3,0,0,10,1,1,"AWIAPP920",2,1,272,46,40,"Yes","No","Yes","Yes","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"7","Yes",0,"100","No","2-High","Other","Professional","Yes"
3291426,"No",46.54,405,45,0,33,0,-405,-11.6,21,4.7,16.7,0,0.3,52.7,23.7,1,98.7,95.3,25.7,0,1,10,1,1,"NYCSUF516",2,2,153,44,0,"Yes","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"60","No","2-High","Suburban","Other","Yes"
3291454,"No",30.09,140,40,0,0,0.1,37,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"NCRSMF757",1,1,409,54,54,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Town","Retired","Yes"
3291458,"Yes",26.92,250,10,0.74,41,0,103,50.1,9.7,0.7,17,2,0,36.4,55.3,1,92.3,20.7,10.3,0,1,14,4,2,"LAXRIV909",1,1,409,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3291466,"No",50.73,340,60,0.74,0,0,24,0.2,9,5,26,0,0,33.2,4.7,0,90.7,16.3,14,0,0.3,12,2,1,"MIAFTM941",1,1,348,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Town","Other","Unknown"
3291482,"No",89.95,212,95,0.5,10,2,34,-1.6,1,0,14.7,0,0,12.1,7.3,0.3,37.3,19,1,0,0.3,14,2,2,"AIRMYR843",1,1,409,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Town","Other","Unknown"
3291486,"No",34.99,32,45,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"MIAMIA305",1,1,409,38,34,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","Yes",0,"9","No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3291494,"No",35.81,384,45,0.74,0,0,-26,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"DALDAL214",1,1,302,68,68,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",1,"4","No",0,"Unknown","No","2-High","Suburban","Retired","Yes"
3291498,"No",36.1,82,20,2.23,33,0,24,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,"PHXTUC520",1,1,302,60,56,"No","No","No","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3291522,"Yes",34.67,634,37,0,12,0,-78,-34.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"APCSIL301",1,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291526,"No",60.73,227,35,1.24,13,0,-40,0.2,4.3,1.3,26.3,5.3,0,41.2,51.7,11.3,66.7,56.7,5.7,0,0,14,1,1,"NEVLVS702",1,1,409,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","7-Lowest","Other","Other","Unknown"
3291530,"No",38.09,138,30,0,10,0,34,-4.1,3.3,0.7,9.3,0,0.7,13.9,6,1.7,28,10,4,0,0,12,1,1,"NYCQUE917",2,2,29,26,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"30","No","4-Medium","Other","Other","Unknown"
3291534,"No",30.88,51,30,0.25,0,0,-19,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"LAXCOV626",1,1,240,50,52,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291538,"No",52.33,823,50,0,32,0,-53,8.1,18.3,6.7,68.7,14.3,0,143,31.3,0,111.7,106.7,25.3,0,0,14,1,1,"NYCBRO917",2,2,186,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","7-Lowest","Suburban","Other","Unknown"
3291542,"Yes",34.59,0,42,0,0,0,0,-46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,"SANSAN210",1,1,348,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","1-Highest","Other","Other","Unknown"
3291554,"No",53.77,477,45,0,53,0,-38,-7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"CHICHI773",1,1,240,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","7-Lowest","Suburban","Other","Unknown"
3291570,"No",118.53,1030,70,15.35,120,7,-280,-20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"DALDAL214",2,2,6,32,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",1,"6","No",0,"130","No","2-High","Other","Other","No"
3291574,"Yes",122.61,1665,70,2.23,195,0,1115,176.1,9.3,1,25,0,0.7,458.1,8.7,1,66.3,68,10.3,0,2,8,1,1,"PHIMIV856",2,2,121,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"60","No","5-Low","Suburban","Other","Unknown"
3291582,"No",50.44,1702,60,0,0,0,7,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,"SANMCA210",1,1,240,24,0,"No","No","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","1-Highest","Suburban","Other","No"
3291594,"No",58.44,548,60,0,0,0,23,-0.4,10.7,0.7,99.3,0.3,2.3,48.4,15.3,3,124,165,11.3,0,2.7,8,1,1,"PITHOM412",2,2,112,64,0,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"60","No","4-Medium","Other","Other","No"
3291598,"No",89.41,926,79,0,30,2.8,-686,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"APCSVP443",1,1,240,0,0,"Yes","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3291602,"Yes",36.02,280,45,0,0,1,-132,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"DENCOL719",1,1,348,60,24,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","Yes"
3291614,"Yes",22.93,574,10,0.74,49,0,-33,-9.2,3.3,1.3,8.7,0,0,299.6,51.7,19,126.3,10.7,4.7,0,2.3,12,2,2,"ATLANE678",1,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291622,"No",12.74,88,10,0,7,0.6,0,6.9,2.3,1,7,0.7,0,4.2,1.7,0.7,22.7,11,3.3,0,0,12,2,2,"OHICLE216",2,1,348,42,36,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"30","No","5-Low","Suburban","Other","Yes"
3291626,"No",51.4,390,60,0,0,1.4,-11,-1.4,4,0,20.7,0,0,98.2,7.7,3.7,77,40.7,4,0,1.3,14,1,1,"AIRCHA843",1,1,409,32,24,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Other","Other","Yes"
3291630,"No",29.99,224,40,0,0,0,-77,0,0.3,0,8.3,1.3,0,26.8,8,8,16,35,0.3,0,0,10,1,1,"SFRSCL408",3,3,58,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,"0","No",0,"80","No","4-Medium","Other","Other","Unknown"
3291634,"Yes",34.99,58,45,0,0,0,NA,NA,0.7,1.3,2.3,0.3,0,6,2.7,1.3,7,5.3,2,0,0.3,12,2,2,"STLSTL314",2,1,336,22,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",0,"6","No",0,"130","No","3-Good","Rural","Professional","Yes"
3291638,"No",45.11,237,49,2.23,10,0.2,378,9.2,3,0.3,7.7,1.3,0,28.2,2.7,0,22,10.3,3.3,0,0,10,1,1,"NYCNEW201",1,1,302,42,50,"Yes","No","Yes","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,"7","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3291646,"No",64.17,512,45,0,88,0.6,-190,-29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,"ATLMEM901",1,1,240,46,18,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"4","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3291650,"No",60.4,1438,55,0,0,0.2,-21,-16.4,2.7,0,119.7,3.3,1.3,397,18,20,110.3,94.7,2.7,0,6,12,1,1,"SEWKEN509",1,1,348,36,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,"8","No",0,"Unknown","No","3-Good","Town","Other","No"
3291654,"No",103.86,946,80,0,116,0,1140,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"MILMIL414",1,1,302,22,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Suburban","Other","No"
3291658,"No",82.95,588,50,0.99,134,0,299,83.2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"HOUHOU281",1,1,302,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,"0","No",0,"Unknown","No","6-VeryLow","Other","Other","Unknown"
3291662,"No",58.36,356,45,0.99,63,0,-102,-23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,"KCYKCK913",1,1,240,54,52,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"5","No",0,"Unknown","No","1-Highest","Other","Crafts","Yes"
3291670,"No",50.44,659,60,0,0,0,-25,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"ATLATL678",1,1,240,60,48,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","No"
3291674,"No",53.44,451,44,3.96,38,0,192,37.9,2,4,31.3,2.7,0,105.5,35.3,21.3,107.7,52.3,6,0,1.3,12,1,1,"MIAMIA305",1,1,348,30,26,"Yes","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,"3","No",0,"Unknown","No","5-Low","Suburban","Other","Yes"
3291678,"No",48.34,524,45,0,1,13,165,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"NOLKEN504",1,1,240,28,32,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",1,"5","No",0,"Unknown","No","2-High","Other","Other","Yes"
3291702,"No",41.88,420,50,0,10,0.3,-136,-6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"HARNEW203",1,1,240,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Suburban","Other","Unknown"
3291706,"Yes",36.3,489,40,0.5,12,1.4,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,"HOUHOU281",2,2,409,48,50,"Yes","Yes","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",1,"9","No",0,"30","No","2-High","Other","Other","Yes"
3291734,"No",40.06,504,45,0,14,0,109,-5.1,0.3,0.7,6.3,0,0,49,11.7,3.3,29.3,18.7,1,0,0.3,14,1,1,"SANKIL254",2,2,39,NA,NA,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","5-Low","Suburban","Other","Unknown"
3291738,"No",124.5,1751,65,2.97,181,4,72,-6.5,14.7,8.3,157,8.7,0,626.6,70.7,16.3,244.7,357,23,0,7,10,1,1,"NMXELP915",1,1,302,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3291742,"No",49.23,548,45,0.25,25,3.8,364,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"HOUBRN409",1,1,348,44,44,"Yes","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,"9","No",0,"Unknown","No","2-High","Other","Professional","Yes"
3291746,"No",45.24,236,47,4.21,0,5.7,88,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"HARHAR860",1,1,240,32,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Professional","No"
3291754,"No",49.99,359,60,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,"NNYSYR315",1,1,409,52,0,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"7","No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3291758,"No",60.58,352,80,0.5,0,0.1,-30,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,"IPMGDR616",1,1,302,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291766,"No",42.48,318,38,1.49,7,0.4,-150,-2.1,1.3,1.7,4.7,8.3,0,76.8,8.7,1.7,96.3,57,3,0,1.3,14,1,1,"DALDAL214",2,1,148,42,44,"Yes","No","No","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",1,"4","No",0,"30","No","5-Low","Town","Professional","No"
3291770,"No",91.46,1142,60,0.74,122,0,180,23.9,2.3,10.3,71,1.3,0,269.8,25.3,14,234.3,202.3,12.7,0,8,14,1,1,"FLNORL407",2,2,197,20,0,"No","No","Yes","No","No","Known","No","Yes","No","No","No","Yes",0,0,"No","No",0,"4","No",0,"150","No","5-Low","Suburban","Other","No"
3291774,"No",70.39,1549,60,0.74,60,0.2,626,38.5,7.7,0,30,0.3,8.7,175.6,33,15.7,46.3,92.7,7.7,0,2.3,10,1,1,"LAXLAX323",2,2,16,28,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"200","No","3-Good","Other","Other","No"
3291790,"No",49.88,690,45,0,17,9,-17,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"NVUREN775",1,1,348,36,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","2-High","Suburban","Crafts","No"
3291798,"No",36.65,312,40,0,18,0,-162,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"DETPON248",1,1,240,32,0,"No","No","Yes","Yes","Yes","Known","No","No","No","No","No","No",0,0,"No","No",0,"6","No",0,"Unknown","No","2-High","Suburban","Other","No"
3291802,"Yes",40.6,130,45,0.25,15,0.2,-128,-5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,"APCFCH703",1,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3291810,"No",30.26,134,40,0,0,0,-38,-0.3,1.3,0.3,5,0,0,32.2,2,5.7,20.3,9.7,1.7,0,0.3,8,2,2,"MIAMIA305",2,2,64,34,24,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"200","No","2-High","Suburban","Other","Unknown"
3291818,"Yes",47.59,329,52,1.73,0,0.9,39,-40.2,5,0,12.3,1,0,86.2,8.7,1.7,60,26.3,5,0,0,12,1,1,"BOSBOS508",1,1,348,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","4-Medium","Suburban","Other","Unknown"
3291822,"No",92.6,898,85,0.74,0,0.4,-79,-16.4,16.7,1.7,38.3,3.3,1.3,212.6,38.7,25.7,276.7,175,18.3,0,0.7,12,1,1,"NYCBRO917",3,3,10,0,0,"No","Yes","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,"6","No",0,"200","No","5-Low","Other","Other","No"
3291838,"No",83.92,366,75,0.5,32,0.2,180,1.4,5.7,0,8.3,0.3,0,48.5,12.3,7.3,78,20.7,5.7,0,0,10,2,2,"NYCWHI914",2,1,98,28,0,"No","No","Yes","No","No","Known","Yes","Yes","No","Yes","No","Yes",0,0,"No","No",0,"2","No",0,"130","No","2-High","Suburban","Professional","No"
3291846,"No",64.4,552,45,0.25,81,0,-94,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"OHICLE216",2,1,240,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"6","No",0,"60","No","3-Good","Other","Other","No"
3291854,"No",43.18,115,55,0,0,0.4,-28,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,"APCSIL301",1,1,240,32,34,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","2-High","Other","Other","Yes"
3291874,"No",132.09,1677,60,2.48,180,0,-297,-42.2,20.3,1,81.7,10.3,0.3,840.4,76.3,2,177,234.3,21.3,0,6.7,8,1,1,"PHICHC215",4,3,220,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","4-Medium","Suburban","Other","Unknown"
3291890,"No",176.78,584,59,2.72,244,0,-471,-126.8,1,0,7,0,0,22,8.7,1.7,16.7,9.3,1,0,0,10,2,2,"NYCMAN917",1,1,302,30,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"9","No",0,"Unknown","No","3-Good","Other","Other","No"
3291894,"No",56.09,596,60,1.98,14,0,333,17.3,4,8,28.7,1,0,112.4,4.3,0,129,21.3,12,0,0.7,10,1,1,"NSHNSH615",3,1,137,54,0,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,"5","No",0,"150","No","3-Good","Rural","Self","Yes"
3291902,"No",31.95,523,28,0.74,14,4.2,-523,-57.3,3,3.7,59,8,0,144.4,23.3,0,146.7,102,6.7,0,1,8,1,1,"OKCTUL918",1,1,240,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","5-Low","Other","Other","Unknown"
3291906,"Yes",68.36,0,79,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,"NYCPAS973",1,1,302,44,42,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,"3","No",0,"Unknown","No","4-Medium","Other","Other","Yes"
3291910,"No",101.91,1118,56,0.74,117,10.8,222,-49,3.7,7.7,22.7,10.7,0,407.9,67.7,29.3,161.3,174.3,11.3,0,5,10,2,1,"ATLATL678",2,2,84,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"150","No","5-Low","Other","Other","Unknown"
3291914,"Yes",59.08,1215,47,0,69,0,-235,2.3,12.3,1.3,62,7.7,0.7,433.1,58.7,28.7,128.3,265.7,13.7,0,1.3,10,1,1,"LAXLAX213",2,1,93,44,58,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,"8","No",0,"130","No","2-High","Town","Other","No"
3291918,"No",64.79,106,70,0.25,0,0.6,82,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,"SEASPO509",1,1,302,NA,NA,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,"0","No",0,"Unknown","No","2-High","Other","Other","Unknown"
3291922,"No",77.87,647,70,6.43,22,2.4,-401,-9.9,7,0.3,15.7,0,0,149.8,11.3,2,135,52.7,7.3,0,2,10,1,1,"LAXANA714",1,1,302,32,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,"8","No",0,"Unknown","No","5-Low","Suburban","Crafts","Unknown"
